item_code,item_name,unit,final_year,final_month,total_qty
A072IBF034,GULUNG AOKA KELAPA 2000 60gr,PC,2025,10,2640.0
A072IBF034,GULUNG AOKA KELAPA 2000 60gr,PC,2025,11,4680.0
A072IBF034,GULUNG AOKA KELAPA 2000 60gr,PC,2025,12,6720.0
A072IBF035,(K) AOKA  MANGGA 60pc,PC,2024,6,7860.0
A072IBF035,(K) AOKA  MANGGA 60pc,PC,2024,7,14640.0
A072IBF035,(K) AOKA  MANGGA 60pc,PC,2024,8,8640.0
A072IBF035,(K) AOKA  MANGGA 60pc,PC,2024,9,6180.0
A072IBF035,(K) AOKA  MANGGA 60pc,PC,2024,10,6120.0
A072IBF035,(K) AOKA  MANGGA 60pc,PC,2024,11,12180.0
A072IBF035,(K) AOKA  MANGGA 60pc,PC,2024,12,12480.0
A072IBF035,(K) AOKA  MANGGA 60pc,PC,2025,1,9960.0
A072IBF035,(K) AOKA  MANGGA 60pc,PC,2025,2,5700.0
A072IBF035,(K) AOKA  MANGGA 60pc,PC,2025,3,6840.0
A072IBF035,(K) AOKA  MANGGA 60pc,PC,2025,4,4800.0
A072IBF035,(K) AOKA  MANGGA 60pc,PC,2025,5,4380.0
A072IBF035,(K) AOKA  MANGGA 60pc,PC,2025,6,6540.0
A072IBF035,(K) AOKA  MANGGA 60pc,PC,2025,7,7080.0
A072IBF035,(K) AOKA  MANGGA 60pc,PC,2025,8,12000.0
A072IBF035,(K) AOKA  MANGGA 60pc,PC,2025,9,9840.0
A072IBF035,(K) AOKA  MANGGA 60pc,PC,2025,10,10080.0
A072IBF035,(K) AOKA  MANGGA 60pc,PC,2025,11,8280.0
A072IBF035,(K) AOKA  MANGGA 60pc,PC,2025,12,14640.0
A072IBF035,AOKA  MANGGA 60pc,PCS,2024,6,2820.0
A072IBF035,AOKA  MANGGA 60pc,PCS,2024,7,10920.0
A072IBF035,AOKA  MANGGA 60pc,PCS,2024,8,5100.0
A072IBF035,AOKA  MANGGA 60pc,PCS,2024,9,5100.0
A072IBF035,AOKA  MANGGA 60pc,PCS,2024,10,2820.0
A072IBF035,AOKA  MANGGA 60pc,PCS,2024,11,1920.0
A072IBF035,AOKA  MANGGA 60pc,PCS,2024,12,1560.0
A072IBF035,AOKA  MANGGA 60pc,PCS,2025,1,1560.0
A072IBF035,AOKA  MANGGA 60pc,PCS,2025,2,1440.0
A072IBF035,AOKA  MANGGA 60pc,PCS,2025,3,1860.0
A072IBF035,AOKA  MANGGA 60pc,PCS,2025,4,1200.0
A072IBF035,AOKA  MANGGA 60pc,PCS,2025,5,1560.0
A072IBF035,AOKA  MANGGA 60pc,PCS,2025,6,1800.0
A072IBF035,AOKA  MANGGA 60pc,PCS,2025,7,240.0
A072IBF035,AOKA MANGGA 60pc,PCS,2025,7,1680.0
A072IBF035,AOKA MANGGA 60pc,PCS,2025,8,1140.0
A072IBF035,AOKA MANGGA 60pc,PCS,2025,9,1380.0
A072IBF035,AOKA MANGGA 60pc,PCS,2025,10,1140.0
A072IBF035,AOKA MANGGA 60pc,PCS,2025,11,1500.0
A072IBF035,AOKA MANGGA 60pc,PCS,2025,12,780.0
A072IBF036,(K) GULUNG AOKA PANDAN 2000 60gr,PC,2024,7,6120.0
A072IBF036,(K) GULUNG AOKA PANDAN 2000 60gr,PC,2024,8,4380.0
A072IBF036,(K) GULUNG AOKA PANDAN 2000 60gr,PC,2024,9,4500.0
A072IBF036,(K) GULUNG AOKA PANDAN 2000 60gr,PC,2024,10,2880.0
A072IBF036,(K) GULUNG AOKA PANDAN 2000 60gr,PC,2024,11,1860.0
A072IBF036,(K) GULUNG AOKA PANDAN 2000 60gr,PC,2024,12,6000.0
A072IBF036,(K) GULUNG AOKA PANDAN 2000 60gr,PC,2025,1,2760.0
A072IBF036,(K) GULUNG AOKA PANDAN 2000 60gr,PC,2025,2,7680.0
A072IBF036,(K) GULUNG AOKA PANDAN 2000 60gr,PC,2025,3,4260.0
A072IBF036,(K) GULUNG AOKA PANDAN 2000 60gr,PC,2025,4,5340.0
A072IBF036,(K) GULUNG AOKA PANDAN 2000 60gr,PC,2025,5,7800.0
A072IBF036,(K) GULUNG AOKA PANDAN 2000 60gr,PC,2025,6,10020.0
A072IBF036,(K) GULUNG AOKA PANDAN 2000 60gr,PC,2025,7,11040.0
A072IBF036,(K) GULUNG AOKA PANDAN 2000 60gr,PC,2025,8,14220.0
A072IBF036,(K) GULUNG AOKA PANDAN 2000 60gr,PC,2025,9,9120.0
A072IBF036,(K) GULUNG AOKA PANDAN 2000 60gr,PC,2025,10,9720.0
A072IBF036,(K) GULUNG AOKA PANDAN 2000 60gr,PC,2025,11,14820.0
A072IBF036,(K) GULUNG AOKA PANDAN 2000 60gr,PC,2025,12,20580.0
A072IBF036,GULUNG AOKA PANDAN 2000 60gr,PC,2024,7,6120.0
A072IBF036,GULUNG AOKA PANDAN 2000 60gr,PC,2024,8,3840.0
A072IBF036,GULUNG AOKA PANDAN 2000 60gr,PC,2024,9,2100.0
A072IBF036,GULUNG AOKA PANDAN 2000 60gr,PC,2024,10,1440.0
A072IBF036,GULUNG AOKA PANDAN 2000 60gr,PC,2024,11,3300.0
A072IBF036,GULUNG AOKA PANDAN 2000 60gr,PC,2024,12,960.0
A072IBF036,GULUNG AOKA PANDAN 2000 60gr,PC,2025,1,540.0
A072IBF036,GULUNG AOKA PANDAN 2000 60gr,PC,2025,2,1500.0
A072IBF036,GULUNG AOKA PANDAN 2000 60gr,PC,2025,3,1860.0
A072IBF036,GULUNG AOKA PANDAN 2000 60gr,PC,2025,4,300.0
A072IBF036,GULUNG AOKA PANDAN 2000 60gr,PC,2025,5,2340.0
A072IBF036,GULUNG AOKA PANDAN 2000 60gr,PC,2025,6,540.0
A072IBF036,GULUNG AOKA PANDAN 2000 60gr,PC,2025,7,2640.0
A072IBF036,GULUNG AOKA PANDAN 2000 60gr,PC,2025,8,3480.0
A072IBF036,GULUNG AOKA PANDAN 2000 60gr,PC,2025,9,2400.0
A072IBF036,GULUNG AOKA PANDAN 2000 60gr,PC,2025,10,2400.0
A072IBF036,GULUNG AOKA PANDAN 2000 60gr,PC,2025,11,3900.0
A072IBF036,GULUNG AOKA PANDAN 2000 60gr,PC,2025,12,3360.0
A072IBF037,(K) POCKET BREAD CHO 60*45gr,PC,2024,10,8340.0
A072IBF037,(K) POCKET BREAD CHO 60*45gr,PC,2024,11,2580.0
A072IBF037,(K) POCKET BREAD CHO 60*45gr,PC,2024,12,300.0
A072IBF037,POCKET BREAD CHO 60*45gr,PC,2024,10,3600.0
A072IBF037,POCKET BREAD CHO 60*45gr,PC,2024,11,420.0
A072IBF038,(K) SOFT AOKA PANDA Pandan 60gr,PC,2024,10,13920.0
A072IBF038,(K) SOFT AOKA PANDA Pandan 60gr,PC,2024,11,8160.0
A072IBF038,(K) SOFT AOKA PANDA Pandan 60gr,PC,2024,12,6480.0
A072IBF038,(K) SOFT AOKA PANDA Pandan 60gr,PC,2025,1,720.0
A072IBF038,(K) SOFT AOKA PANDA Pandan 60gr,PC,2025,2,540.0
A072IBF038,(K) SOFT AOKA PANDA Pandan 60gr,PC,2025,3,2880.0
A072IBF038,(K) SOFT AOKA PANDA Pandan 60gr,PC,2025,4,1020.0
A072IBF038,(K) SOFT AOKA PANDA Pandan 60gr,PC,2025,5,1020.0
A072IBF038,(K) SOFT AOKA PANDA Pandan 60gr,PC,2025,6,1020.0
A072IBF038,(K) SOFT AOKA PANDA Pandan 60gr,PC,2025,7,900.0
A072IBF038,(K) SOFT AOKA PANDA Pandan 60gr,PC,2025,8,960.0
A072IBF038,(K) SOFT AOKA PANDA Pandan 60gr,PC,2025,9,720.0
A072IBF038,(K) SOFT AOKA PANDA Pandan 60gr,PC,2025,10,360.0
A072IBF038,(K) SOFT AOKA PANDA Pandan 60gr,PC,2025,11,480.0
A072IBF038,SOFT AOKA PANDA Pandan 60gr,PC,2024,10,5700.0
A072IBF038,SOFT AOKA PANDA Pandan 60gr,PC,2024,11,6300.0
A072IBF038,SOFT AOKA PANDA Pandan 60gr,PC,2024,12,3000.0
A072IBF038,SOFT AOKA PANDA Pandan 60gr,PC,2025,1,720.0
A072IBF038,SOFT AOKA PANDA Pandan 60gr,PC,2025,2,1080.0
A072IBF038,SOFT AOKA PANDA Pandan 60gr,PC,2025,3,120.0
A072IBF038,SOFT AOKA PANDA Pandan 60gr,PC,2025,4,960.0
A072IBF038,SOFT AOKA PANDA Pandan 60gr,PC,2025,5,1200.0
A072IBF038,SOFT AOKA PANDA Pandan 60gr,PC,2025,6,780.0
A072IBF038,SOFT AOKA PANDA Pandan 60gr,PC,2025,7,1020.0
A072IBF038,SOFT AOKA PANDA Pandan 60gr,PC,2025,8,600.0
A072IBF038,SOFT AOKA PANDA Pandan 60gr,PC,2025,9,720.0
A072IBF038,SOFT AOKA PANDA Pandan 60gr,PC,2025,10,540.0
A072IBF038,SOFT AOKA PANDA Pandan 60gr,PC,2025,11,360.0
A072IBF039,(K) SOFT AOKA PANDA Keju 60gr,PC,2024,11,7980.0
A072IBF039,(K) SOFT AOKA PANDA Keju 60gr,PC,2024,12,5520.0
A072IBF039,(K) SOFT AOKA PANDA Keju 60gr,PC,2025,1,1500.0
A072IBF039,(K) SOFT AOKA PANDA Keju 60gr,PC,2025,2,1920.0
A072IBF039,(K) SOFT AOKA PANDA Keju 60gr,PC,2025,3,2880.0
A072IBF039,(K) SOFT AOKA PANDA Keju 60gr,PC,2025,4,1620.0
A072IBF039,(K) SOFT AOKA PANDA Keju 60gr,PC,2025,5,900.0
A072IBF039,(K) SOFT AOKA PANDA Keju 60gr,PC,2025,6,1680.0
A072IBF039,(K) SOFT AOKA PANDA Keju 60gr,PC,2025,7,720.0
A072IBF039,(K) SOFT AOKA PANDA Keju 60gr,PC,2025,8,600.0
A072IBF039,(K) SOFT AOKA PANDA Keju 60gr,PC,2025,9,720.0
A072IBF039,(K) SOFT AOKA PANDA Keju 60gr,PC,2025,10,60.0
A072IBF039,(K) SOFT AOKA PANDA Keju 60gr,PC,2025,11,300.0
A072IBF039,(K) SOFT AOKA PANDA Keju 60gr,PC,2025,12,300.0
A072IBF039,SOFT AOKA PANDA Keju 60gr,PC,2024,11,1860.0
A072IBF039,SOFT AOKA PANDA Keju 60gr,PC,2024,12,2460.0
A072IBF039,SOFT AOKA PANDA Keju 60gr,PC,2025,1,2460.0
A072IBF039,SOFT AOKA PANDA Keju 60gr,PC,2025,2,1440.0
A072IBF039,SOFT AOKA PANDA Keju 60gr,PC,2025,3,120.0
A072IBF039,SOFT AOKA PANDA Keju 60gr,PC,2025,4,60.0
A072IBF039,SOFT AOKA PANDA Keju 60gr,PC,2025,5,660.0
A072IBF039,SOFT AOKA PANDA Keju 60gr,PC,2025,6,240.0
A072IBF039,SOFT AOKA PANDA Keju 60gr,PC,2025,7,540.0
A072IBF039,SOFT AOKA PANDA Keju 60gr,PC,2025,8,480.0
A072IBF039,SOFT AOKA PANDA Keju 60gr,PC,2025,9,660.0
A072IBF039,SOFT AOKA PANDA Keju 60gr,PC,2025,10,300.0
A072IBF039,SOFT AOKA PANDA Keju 60gr,PC,2025,11,540.0
A072IBF039,SOFT AOKA PANDA Keju 60gr,PC,2025,12,60.0
A072IBF040,(K) POCKET BREAD Yogurt 60*45gr,PC,2024,11,120.0
A072IBF040,(K) POCKET BREAD Yogurt 60*45gr,PC,2024,12,1740.0
A072IBF040,POCKET BREAD YOGURT 60*45gr,PC,2024,11,600.0
A072IBF040,POCKET BREAD YOGURT 60*45gr,PC,2024,12,720.0
A072IBF041,(K) SOFT AOKA PANDA Coklat 60gr,PC,2025,4,1920.0
A072IBF041,(K) SOFT AOKA PANDA Coklat 60gr,PC,2025,5,840.0
A072IBF041,(K) SOFT AOKA PANDA Coklat 60gr,PC,2025,6,1380.0
A072IBF041,(K) SOFT AOKA PANDA Coklat 60gr,PC,2025,7,1440.0
A072IBF041,(K) SOFT AOKA PANDA Coklat 60gr,PC,2025,8,2220.0
A072IBF041,(K) SOFT AOKA PANDA Coklat 60gr,PC,2025,9,600.0
A072IBF041,(K) SOFT AOKA PANDA Coklat 60gr,PC,2025,10,120.0
A072IBF041,SOFT AOKA PANDA Coklat 60gr,PC,2025,4,240.0
A072IBF041,SOFT AOKA PANDA Coklat 60gr,PC,2025,5,720.0
A072IBF041,SOFT AOKA PANDA Coklat 60gr,PC,2025,6,240.0
A072IBF041,SOFT AOKA PANDA Coklat 60gr,PC,2025,7,600.0
A072IBF041,SOFT AOKA PANDA Coklat 60gr,PC,2025,8,720.0
A072IBF041,SOFT AOKA PANDA Coklat 60gr,PC,2025,9,1020.0
A072IBF041,SOFT AOKA PANDA Coklat 60gr,PC,2025,10,240.0
A072IBF041,SOFT AOKA PANDA Coklat 60gr,PC,2025,11,60.0
A072IBF042,(K) 40pcs Pocket Bread Cho 45gr,PC,2024,12,680.0
A072IBF042,(K) 40pcs Pocket Bread Cho 45gr,PC,2025,1,800.0
A072IBF042,(K) 40pcs Pocket Bread Cho 45gr,PC,2025,2,280.0
A072IBF043,(K) 40pcs Pocket Bread Yogurt 45gr,PC,2025,1,160.0
A072IBF043,(K) 40pcs Pocket Bread Yogurt 45gr,PC,2025,2,160.0
A072IBF043,(K) 40pcs Pocket Bread Yogurt 45gr,PC,2025,5,800.0
A072IBF044,(K) SOFT AOKA PANDA SUSU 60gr,PC,2025,4,1440.0
A072IBF044,(K) SOFT AOKA PANDA SUSU 60gr,PC,2025,5,720.0
A072IBF044,(K) SOFT AOKA PANDA SUSU 60gr,PC,2025,6,720.0
A072IBF044,(K) SOFT AOKA PANDA SUSU 60gr,PC,2025,7,840.0
A072IBF044,(K) SOFT AOKA PANDA SUSU 60gr,PC,2025,8,1800.0
A072IBF044,(K) SOFT AOKA PANDA SUSU 60gr,PC,2025,9,600.0
A072IBF044,(K) SOFT AOKA PANDA SUSU 60gr,PC,2025,10,60.0
A072IBF044,(K) SOFT AOKA PANDA SUSU 60gr,PC,2025,11,300.0
A072IBF044,(K) SOFT AOKA PANDA SUSU 60gr,PC,2025,12,60.0
A072IBF044,SOFT AOKA PANDA SUSU 60gr,PC,2025,4,180.0
A072IBF044,SOFT AOKA PANDA SUSU 60gr,PC,2025,5,240.0
A072IBF044,SOFT AOKA PANDA SUSU 60gr,PC,2025,6,60.0
A072IBF044,SOFT AOKA PANDA SUSU 60gr,PC,2025,7,720.0
A072IBF044,SOFT AOKA PANDA SUSU 60gr,PC,2025,8,240.0
A072IBF044,SOFT AOKA PANDA SUSU 60gr,PC,2025,9,600.0
A072IBF044,SOFT AOKA PANDA SUSU 60gr,PC,2025,10,180.0
A072IBF044,SOFT AOKA PANDA SUSU 60gr,PC,2025,11,60.0
A072IBF045,(K) SOFT AOKA PANDA Mangga 60gr,PC,2025,4,660.0
A072IBF045,(K) SOFT AOKA PANDA Mangga 60gr,PC,2025,5,960.0
A072IBF045,(K) SOFT AOKA PANDA Mangga 60gr,PC,2025,6,720.0
A072IBF045,(K) SOFT AOKA PANDA Mangga 60gr,PC,2025,7,600.0
A072IBF045,(K) SOFT AOKA PANDA Mangga 60gr,PC,2025,8,2100.0
A072IBF045,(K) SOFT AOKA PANDA Mangga 60gr,PC,2025,9,480.0
A072IBF045,(K) SOFT AOKA PANDA Mangga 60gr,PC,2025,11,300.0
A072IBF045,(K) SOFT AOKA PANDA Mangga 60gr,PC,2025,12,420.0
A072IBF045,SOFT AOKA PANDA Mangga 60gr,PC,2025,4,300.0
A072IBF045,SOFT AOKA PANDA Mangga 60gr,PC,2025,5,120.0
A072IBF045,SOFT AOKA PANDA Mangga 60gr,PC,2025,7,360.0
A072IBF045,SOFT AOKA PANDA Mangga 60gr,PC,2025,9,360.0
A072IBF045,SOFT AOKA PANDA Mangga 60gr,PC,2025,10,60.0
A072IBF045,SOFT AOKA PANDA Mangga 60gr,PC,2025,11,60.0
A072IBF046,(K) SOFT AOKA PANDA Vanilla 60gr,PC,2025,4,1500.0
A072IBF046,(K) SOFT AOKA PANDA Vanilla 60gr,PC,2025,5,720.0
A072IBF046,(K) SOFT AOKA PANDA Vanilla 60gr,PC,2025,6,1560.0
A072IBF046,(K) SOFT AOKA PANDA Vanilla 60gr,PC,2025,7,660.0
A072IBF046,(K) SOFT AOKA PANDA Vanilla 60gr,PC,2025,8,1560.0
A072IBF046,(K) SOFT AOKA PANDA Vanilla 60gr,PC,2025,9,540.0
A072IBF046,(K) SOFT AOKA PANDA Vanilla 60gr,PC,2025,10,180.0
A072IBF046,(K) SOFT AOKA PANDA Vanilla 60gr,PC,2025,11,420.0
A072IBF046,(K) SOFT AOKA PANDA Vanilla 60gr,PC,2025,12,360.0
A072IBF046,SOFT AOKA PANDA Vanilla 60gr,PC,2025,4,180.0
A072IBF046,SOFT AOKA PANDA Vanilla 60gr,PC,2025,5,480.0
A072IBF046,SOFT AOKA PANDA Vanilla 60gr,PC,2025,6,180.0
A072IBF046,SOFT AOKA PANDA Vanilla 60gr,PC,2025,7,660.0
A072IBF046,SOFT AOKA PANDA Vanilla 60gr,PC,2025,8,420.0
A072IBF046,SOFT AOKA PANDA Vanilla 60gr,PC,2025,9,600.0
A072IBF046,SOFT AOKA PANDA Vanilla 60gr,PC,2025,10,180.0
A072IBF046,SOFT AOKA PANDA Vanilla 60gr,PC,2025,11,240.0
A072IBF058,(K) Soft Aoka Panda Kc.Merah 60gr,PC,2025,12,600.0
A072TJS019,(K) 1000 CHOCO CANG 80pcs,PC,2024,12,2400.0
A072TJS019,(K) 1000 CHOCO CANG 80pcs,PC,2025,1,1520.0
A072TJS019,(K) 1000 CHOCO CANG 80pcs,PC,2025,2,320.0
A072TJS019,(K) 1000 CHOCO CANG 80pcs,PC,2025,3,240.0
A072TJS019,(K) 1000 CHOCO CANG 80pcs,PC,2025,4,320.0
A072TJS019,(K) 1000 CHOCO CANG 80pcs,PC,2025,5,1120.0
A072TJS019,(K) 1000 CHOCO CANG 80pcs,PC,2025,6,640.0
A072TJS019,(K) 1000 CHOCO CANG 80pcs,PC,2025,7,480.0
A072TJS019,(K) 1000 CHOCO CANG 80pcs,PC,2025,8,1200.0
A072TJS019,(K) 1000 CHOCO CANG 80pcs,PC,2025,9,2640.0
A072TJS019,(K) 1000 CHOCO CANG 80pcs,PC,2025,10,160.0
A072TJS019,(K) 1000 CHOCO CANG 80pcs,PC,2025,11,560.0
A072TJS019,(K) 1000 CHOCO CANG 80pcs,PC,2025,12,560.0
A074TJS009,(K)  RTG JUMBO NAGORI 40pcs,PC,2023,7,40.0
A074TJS009,(K)  RTG JUMBO NAGORI 40pcs,PC,2023,8,320.0
A074TJS009,(K)  RTG JUMBO NAGORI 40pcs,PC,2023,9,80.0
A074TJS009,(K)  RTG JUMBO NAGORI 40pcs,PC,2023,12,160.0
A074TJS009,(K)  RTG JUMBO NAGORI 40pcs,PC,2024,6,160.0
A074TJS009,(K)  RTG JUMBO NAGORI 40pcs,PC,2024,7,120.0
A074TJS009,(K)  RTG JUMBO NAGORI 40pcs,PC,2024,8,120.0
A074TJS009,(K)  RTG JUMBO NAGORI 40pcs,PC,2024,9,40.0
A074TJS009,(K)  RTG JUMBO NAGORI 40pcs,PC,2024,10,120.0
A074TJS009,(K)  RTG JUMBO NAGORI 40pcs,PC,2024,12,80.0
A074TJS009,(K)  RTG JUMBO NAGORI 40pcs,PC,2025,6,40.0
A074TJS012,# 80 PCS CHOCO CANG,PCS,2023,10,880.0
A074TJS012,# 80 PCS CHOCO CANG,PCS,2023,11,2560.0
A074TJS012,# 80 PCS CHOCO CANG,PCS,2023,12,3040.0
A074TJS012,# 80 PCS CHOCO CANG,PCS,2024,1,4160.0
A074TJS012,# 80 PCS CHOCO CANG,PCS,2024,2,7440.0
A074TJS012,# 80 PCS CHOCO CANG,PCS,2024,3,5440.0
A074TJS012,# 80 PCS CHOCO CANG,PCS,2024,4,7760.0
A074TJS012,# 80 PCS CHOCO CANG,PCS,2024,5,1760.0
A074TJS012,# 80 PCS CHOCO CANG,PCS,2024,6,2240.0
A074TJS012,(K) 80 PCS CHOCO CANG,PC,2023,9,9760.0
A074TJS012,(K) 80 PCS CHOCO CANG,PC,2023,10,4720.0
A074TJS012,(K) 80 PCS CHOCO CANG,PC,2023,11,2720.0
A074TJS012,(K) 80 PCS CHOCO CANG,PC,2023,12,80.0
A074TJS012,(K) 80 PCS CHOCO CANG,PC,2024,1,3760.0
A074TJS012,(K) 80 PCS CHOCO CANG,PC,2024,2,2480.0
A074TJS012,(K) 80 PCS CHOCO CANG,PC,2024,3,2320.0
A074TJS012,(K) 80 PCS CHOCO CANG,PC,2024,4,2000.0
A074TJS012,(K) 80 PCS CHOCO CANG,PC,2024,5,240.0
A074TJS013,# JUMBO NAGORI CHOCO 40 BAG,PC,2024,7,160.0
A074TJS013,# JUMBO NAGORI CHOCO 40pcs,PC,2023,12,600.0
A074TJS013,# JUMBO NAGORI CHOCO 40pcs,PC,2024,1,920.0
A074TJS013,# JUMBO NAGORI CHOCO 40pcs,PC,2024,2,680.0
A074TJS013,# JUMBO NAGORI CHOCO 40pcs,PC,2024,5,1560.0
A074TJS013,# JUMBO NAGORI CHOCO 40pcs,PC,2024,6,920.0
A074TJS013,# JUMBO NAGORI CHOCO 40pcs,PC,2024,7,80.0
A074TJS013,(K) JUMBO NAGORI CHOCO 40pcs,PC,2023,12,240.0
A074TJS013,(K) JUMBO NAGORI CHOCO 40pcs,PC,2024,1,440.0
A074TJS013,(K) JUMBO NAGORI CHOCO 40pcs,PC,2024,2,160.0
A074TJS013,(K) JUMBO NAGORI CHOCO 40pcs,PC,2024,5,40.0
A074TJS013,(K) JUMBO NAGORI CHOCO 40pcs,PC,2024,6,120.0
A074TJS013,(K) JUMBO NAGORI CHOCO 40pcs,PC,2024,7,160.0
A074TJS013,(K) JUMBO NAGORI CHOCO 40pcs,PC,2024,8,120.0
A074TJS013,(K) JUMBO NAGORI CHOCO 40pcs,PC,2024,11,40.0
A074TJS013,(K) JUMBO NAGORI CHOCO 40pcs,PC,2025,1,280.0
A074TJS015,# RTG JUMBO NAGORI CHOCO 40,PC,2024,8,480.0
A074TJS015,# RTG JUMBO NAGORI CHOCO 40,PC,2024,9,640.0
A074TJS015,# RTG JUMBO NAGORI CHOCO 40,PC,2024,10,240.0
A074TJS015,# RTG JUMBO NAGORI CHOCO 40,PC,2024,11,400.0
A074TJS015,# RTG JUMBO NAGORI CHOCO 40,PC,2024,12,120.0
A074TJS015,# RTG JUMBO NAGORI CHOCO 40,PC,2025,1,240.0
A074TJS015,# RTG JUMBO NAGORI CHOCO 40,PC,2025,2,280.0
A074TJS015,# RTG JUMBO NAGORI CHOCO 40,PC,2025,4,40.0
A074TJS015,# RTG JUMBO NAGORI CHOCO 40,PC,2025,5,240.0
A074TJS015,# RTG JUMBO NAGORI CHOCO 40,PC,2025,7,80.0
A074TJS015,(K) RTG JUMBO NAGORI CHOCO 40,PC,2024,9,200.0
A074TJS015,(K) RTG JUMBO NAGORI CHOCO 40,PC,2024,12,200.0
A074TJS015,(K) RTG JUMBO NAGORI CHOCO 40,PC,2025,1,400.0
A074TJS015,(K) RTG JUMBO NAGORI CHOCO 40,PC,2025,4,200.0
A074TJS017,# 100PCS CHOCO CANG,PC,2024,7,300.0
A074TJS017,# 100PCS CHOCO CANG,PC,2024,8,4400.0
A074TJS017,# 100PCS CHOCO CANG,PC,2024,9,1400.0
A074TJS017,# 100PCS CHOCO CANG,PC,2024,10,100.0
A074TJS017,# 100PCS CHOCO CANG,PC,2024,12,100.0
A074TJS017,# 100PCS CHOCO CANG,PC,2025,5,100.0
A074TJS017,(K) 100PCS CHOCO CANG,PC,2024,5,1100.0
A074TJS017,(K) 100PCS CHOCO CANG,PC,2024,6,3800.0
A074TJS017,(K) 100PCS CHOCO CANG,PC,2024,7,5700.0
A074TJS017,(K) 100PCS CHOCO CANG,PC,2024,8,1700.0
A074TJS017,(K) 100PCS CHOCO CANG,PC,2024,9,400.0
A077AKF002,(K) Jelly MINO YOGO Coco 50pc,PCS,2023,9,100.0
A077AKF002,(K) Jelly MINO YOGO Coco 50pc,PCS,2023,10,250.0
A077AKF002,(K) Jelly MINO YOGO Coco 50pc,PCS,2024,1,50.0
A077AKF002,(K) Jelly MINO YOGO Coco 50pc,PCS,2024,5,100.0
A077AKF002,(K) Jelly MINO YOGO Coco 50pc,PCS,2024,6,50.0
A077AKF002,(K) Jelly MINO YOGO Coco 50pc,PCS,2024,7,50.0
A077AKF002,(K) Jelly MINO YOGO Coco 50pc,PCS,2024,9,100.0
A077AKF002,(K) Jelly MINO YOGO Coco 50pc,PCS,2024,10,50.0
A077AKF002,(K) Jelly MINO YOGO Coco 50pc,PCS,2025,7,50.0
A077AKF002,Jelly MINO YOGO Coco 50pc,PCS,2024,1,150.0
A077AKF002,Jelly MINO YOGO Coco 50pc,PCS,2024,7,50.0
A077AKF003,(K) Jelly O'JOY Blueberry 10*10,PCS,2023,8,100.0
A077AKF003,(K) Jelly O'JOY Blueberry 10*10,PCS,2023,9,2100.0
A077AKF003,(K) Jelly O'JOY Blueberry 10*10,PCS,2023,10,1300.0
A077AKF003,(K) Jelly O'JOY Blueberry 10*10,PCS,2023,11,2000.0
A077AKF003,(K) Jelly O'JOY Blueberry 10*10,PCS,2023,12,100.0
A077AKF003,(K) Jelly O'JOY Blueberry 10*10,PCS,2024,1,1100.0
A077AKF003,(K) Jelly O'JOY Blueberry 10*10,PCS,2024,2,1300.0
A077AKF003,(K) Jelly O'JOY Blueberry 10*10,PCS,2024,4,100.0
A077AKF003,(K) Jelly O'JOY Blueberry 10*10,PCS,2024,6,600.0
A077AKF003,(K) Jelly O'JOY Blueberry 10*10,PCS,2024,7,300.0
A077AKF003,(K) Jelly O'JOY Blueberry 10*10,PCS,2024,8,1400.0
A077AKF003,(K) Jelly O'JOY Blueberry 10*10,PCS,2024,9,700.0
A077AKF003,(K) Jelly O'JOY Blueberry 10*10,PCS,2024,10,1600.0
A077AKF003,(K) Jelly O'JOY Blueberry 10*10,PCS,2024,11,1500.0
A077AKF003,(K) Jelly O'JOY Blueberry 10*10,PCS,2025,1,1400.0
A077AKF003,(K) Jelly O'JOY Blueberry 10*10,PCS,2025,2,400.0
A077AKF003,(K) Jelly O'JOY Blueberry 10*10,PCS,2025,5,500.0
A077AKF003,(K) Jelly O'JOY Blueberry 10*10,PCS,2025,7,200.0
A077AKF003,(K) Jelly O'JOY Blueberry 10*10,PCS,2025,8,500.0
A077AKF003,(K) Jelly O'JOY Blueberry 10*10,PCS,2025,9,900.0
A077AKF003,(K) Jelly O'JOY Blueberry 10*10,PCS,2025,11,800.0
A077AKF003,(K) Jelly O'JOY Blueberry 10*10,PCS,2025,12,200.0
A077AKF003,Jelly O'JOY Blueberry 10*10,PCS,2023,11,200.0
A077AKF003,Jelly O'JOY Blueberry 10*10,PCS,2023,12,400.0
A077AKF003,Jelly O'JOY Blueberry 10*10,PCS,2024,1,700.0
A077AKF003,Jelly O'JOY Blueberry 10*10,PCS,2024,2,600.0
A077AKF003,Jelly O'JOY Blueberry 10*10,PCS,2024,3,200.0
A077AKF003,Jelly O'JOY Blueberry 10*10,PCS,2024,4,400.0
A077AKF003,Jelly O'JOY Blueberry 10*10,PCS,2024,5,1600.0
A077AKF003,Jelly O'JOY Blueberry 10*10,PCS,2024,6,100.0
A077AKF003,Jelly O'JOY Blueberry 10*10,PCS,2024,7,700.0
A077AKF003,Jelly O'JOY Blueberry 10*10,PCS,2024,8,900.0
A077AKF003,Jelly O'JOY Blueberry 10*10,PCS,2024,9,500.0
A077AKF003,Jelly O'JOY Blueberry 10*10,PCS,2024,10,400.0
A077AKF003,Jelly O'JOY Blueberry 10*10,PCS,2024,11,400.0
